leaf,case,role,name,hex,value
vegeflux,vegeflux06,in,P_DLEAF,3D23D70A,  3.999999911E-02
vegeflux,vegeflux06,in,P_CBIOM,3CA3D70A,  1.999999955E-02
vegeflux,vegeflux06,in,P_C3PSN,3F800000,  1.000000000E+00
vegeflux,vegeflux06,in,P_KC25,41F00000,  3.000000000E+01
vegeflux,vegeflux06,in,P_AKC,40066666,  2.099999905E+00
vegeflux,vegeflux06,in,P_KO25,46EA6000,  3.000000000E+04
vegeflux,vegeflux06,in,P_AKO,3F99999A,  1.200000048E+00
vegeflux,vegeflux06,in,P_AVCMX,4019999A,  2.400000095E+00
vegeflux,vegeflux06,in,P_VCMX25,42700000,  6.000000000E+01
vegeflux,vegeflux06,in,P_BP,44FA0000,  2.000000000E+03
vegeflux,vegeflux06,in,P_MP,41100000,  9.000000000E+00
vegeflux,vegeflux06,in,P_QE25,3D75C28F,  5.999999866E-02
vegeflux,vegeflux06,in,P_FOLNMX,3FC00000,  1.500000000E+00
vegeflux,vegeflux06,out,EAH,44E01C6A,  1.792887939E+03
vegeflux,vegeflux06,out,TAH,4392644D,  2.927835999E+02
vegeflux,vegeflux06,out,TV,43925A3D,  2.927049866E+02
vegeflux,vegeflux06,out,TG,43929D55,  2.932291565E+02
vegeflux,vegeflux06,out,CM,3C5F30D6,  1.362248324E-02
vegeflux,vegeflux06,out,CH,3D2764A0,  4.086744785E-02
vegeflux,vegeflux06,out,TAUXV,BE271CD9, -1.631959826E-01
vegeflux,vegeflux06,out,TAUYV,3DF5C102,  1.199970394E-01
vegeflux,vegeflux06,out,IRG,40B9D658,  5.807415009E+00
vegeflux,vegeflux06,out,IRC,4230A848,  4.416433716E+01
vegeflux,vegeflux06,out,SHG,39C01C02,  3.664196120E-04
vegeflux,vegeflux06,out,SHC,C1096ED7, -8.589560509E+00
vegeflux,vegeflux06,out,EVG,3B97ED0C,  4.636412486E-03
vegeflux,vegeflux06,out,EVC,426447B7,  5.707003403E+01
vegeflux,vegeflux06,out,TR,42837409,  6.572663116E+01
vegeflux,vegeflux06,out,GH,40C600AD,  6.187582493E+00
vegeflux,vegeflux06,out,T2MV,43926DFA,  2.928591919E+02
vegeflux,vegeflux06,out,PSNSUN,4105123B,  8.316950798E+00
vegeflux,vegeflux06,out,PSNSHA,4105123B,  8.316950798E+00
vegeflux,vegeflux06,out,CANHS,C2ECBE2E, -1.183714447E+02
vegeflux,vegeflux06,out,QSFC,3C3DAFC5,  1.157755125E-02
vegeflux,vegeflux06,out,Q2V,3C3699AB,  1.114503574E-02
vegeflux,vegeflux06,out,CAH2,3DFCD5B5,  1.234544888E-01
vegeflux,vegeflux06,out,CHLEAF,3E0F5C29,  1.400000006E-01
vegeflux,vegeflux06,out,CHUC,353B15CB,  6.969464152E-07
vegeflux,vegeflux06,out,RSSUN,43862FEE,  2.683744507E+02
vegeflux,vegeflux06,out,RSSHA,43862FEE,  2.683744507E+02
vegeflux,vegeflux06,out,SAV,42200000,  4.000000000E+01
vegeflux,vegeflux06,out,SAG,41400000,  1.200000000E+01
vegeflux,vegeflux06,out,FSR,00000000,  0.000000000E+00
vegeflux,vegeflux07,in,ISNOW,00000000,                0
vegeflux,vegeflux07,in,NSNOW,00000003,                3
vegeflux,vegeflux07,in,NSOIL,00000004,                4
vegeflux,vegeflux07,in,VEG,00000001,                1
vegeflux,vegeflux07,in,DT,41F00000,  3.000000000E+01
vegeflux,vegeflux07,in,SAV,43A00000,  3.200000000E+02
vegeflux,vegeflux07,in,SAG,42B40000,  9.000000000E+01
vegeflux,vegeflux07,in,LWDN,43B18000,  3.550000000E+02
vegeflux,vegeflux07,in,UR,3F800000,  1.000000000E+00
vegeflux,vegeflux07,in,UU,3F35C28F,  7.099999785E-01
vegeflux,vegeflux07,in,VV,BF35C28F, -7.099999785E-01
vegeflux,vegeflux07,in,SFCTMP,43938000,  2.950000000E+02
vegeflux,vegeflux07,in,THAIR,43943333,  2.963999939E+02
vegeflux,vegeflux07,in,QAIR,3C271DE7,  1.020000037E-02
vegeflux,vegeflux07,in,EAIR,44C58000,  1.580000000E+03
vegeflux,vegeflux07,in,RHOAIR,3F965604,  1.174499989E+00
vegeflux,vegeflux07,in,SNOWH,00000000,  0.000000000E+00
vegeflux,vegeflux07,in,VAI,40600000,  3.500000000E+00
vegeflux,vegeflux07,in,GAMMAV,42820000,  6.500000000E+01
vegeflux,vegeflux07,in,GAMMAG,42820000,  6.500000000E+01
vegeflux,vegeflux07,in,FWET,3DF5C28F,  1.199999973E-01
vegeflux,vegeflux07,in,LAISUN,3FB33333,  1.399999976E+00
vegeflux,vegeflux07,in,LAISHA,40066666,  2.099999905E+00
vegeflux,vegeflux07,in,CWP,40400000,  3.000000000E+00
vegeflux,vegeflux07,in,DZSNSO_-2,3DCCCCCD,  1.000000015E-01
vegeflux,vegeflux07,in,STC_-2,43928000,  2.930000000E+02
vegeflux,vegeflux07,in,DF_-2,3FACCCCD,  1.350000024E+00
vegeflux,vegeflux07,in,DZSNSO_-1,3DCCCCCD,  1.000000015E-01
vegeflux,vegeflux07,in,STC_-1,43928000,  2.930000000E+02
vegeflux,vegeflux07,in,DF_-1,3FACCCCD,  1.350000024E+00
vegeflux,vegeflux07,in,DZSNSO_+0,3DCCCCCD,  1.000000015E-01
vegeflux,vegeflux07,in,STC_+0,43928000,  2.930000000E+02
vegeflux,vegeflux07,in,DF_+0,3FACCCCD,  1.350000024E+00
vegeflux,vegeflux07,in,DZSNSO_+1,3DCCCCCD,  1.000000015E-01
vegeflux,vegeflux07,in,STC_+1,43928000,  2.930000000E+02
vegeflux,vegeflux07,in,DF_+1,3FACCCCD,  1.350000024E+00
vegeflux,vegeflux07,in,DZSNSO_+2,3E99999A,  3.000000119E-01
vegeflux,vegeflux07,in,STC_+2,43928000,  2.930000000E+02
vegeflux,vegeflux07,in,DF_+2,3FACCCCD,  1.350000024E+00
vegeflux,vegeflux07,in,DZSNSO_+3,3F19999A,  6.000000238E-01
vegeflux,vegeflux07,in,STC_+3,43928000,  2.930000000E+02
vegeflux,vegeflux07,in,DF_+3,3FACCCCD,  1.350000024E+00
vegeflux,vegeflux07,in,DZSNSO_+4,3F800000,  1.000000000E+00
vegeflux,vegeflux07,in,STC_+4,43928000,  2.930000000E+02
vegeflux,vegeflux07,in,DF_+4,3FACCCCD,  1.350000024E+00
vegeflux,vegeflux07,in,ZLVL,41F00000,  3.000000000E+01
vegeflux,vegeflux07,in,ZPD,40D66666,  6.699999809E+00
vegeflux,vegeflux07,in,Z0M,3A83126F,  1.000000047E-03
vegeflux,vegeflux07,in,FVEG,3F47AE14,  7.799999714E-01
vegeflux,vegeflux07,in,Z0MG,3A83126F,  1.000000047E-03
vegeflux,vegeflux07,in,EMV,3F733333,  9.499999881E-01
vegeflux,vegeflux07,in,EMG,3F75C28F,  9.599999785E-01
vegeflux,vegeflux07,in,CANLIQ,3EB33333,  3.499999940E-01
vegeflux,vegeflux07,in,FSNO,00000000,  0.000000000E+00
vegeflux,vegeflux07,in,CANICE,00000000,  0.000000000E+00
vegeflux,vegeflux07,in,RSSUN,43480000,  2.000000000E+02
vegeflux,vegeflux07,in,RSSHA,43C80000,  4.000000000E+02
vegeflux,vegeflux07,in,RSURF,42B40000,  9.000000000E+01
vegeflux,vegeflux07,in,LATHEAV,4A193900,  2.510400000E+06
vegeflux,vegeflux07,in,LATHEAG,4A193900,  2.510400000E+06
vegeflux,vegeflux07,in,PARSUN,43820000,  2.600000000E+02
vegeflux,vegeflux07,in,PARSHA,42700000,  6.000000000E+01
vegeflux,vegeflux07,in,IGS,3F800000,  1.000000000E+00
vegeflux,vegeflux07,in,FOLN,3F800000,  1.000000000E+00
vegeflux,vegeflux07,in,CO2AIR,42180000,  3.800000000E+01
vegeflux,vegeflux07,in,O2AIR,469FD800,  2.046000000E+04
vegeflux,vegeflux07,in,BTRAN,3F4CCCCD,  8.000000119E-01
vegeflux,vegeflux07,in,SFCPRS,47BD7400,  9.700000000E+04
vegeflux,vegeflux07,in,RHSUR,3F6B851F,  9.200000167E-01
vegeflux,vegeflux07,in,Q2,3C271DE7,  1.020000037E-02
vegeflux,vegeflux07,in,PAHV,00000000,  0.000000000E+00
vegeflux,vegeflux07,in,PAHG,00000000,  0.000000000E+00
vegeflux,vegeflux07,in,EAH,44C80000,  1.600000000E+03
vegeflux,vegeflux07,in,TAH,4393C000,  2.955000000E+02
vegeflux,vegeflux07,in,TV,43948000,  2.970000000E+02
vegeflux,vegeflux07,in,TG,43940000,  2.960000000E+02
vegeflux,vegeflux07,in,CM,3CA3D70A,  1.999999955E-02
vegeflux,vegeflux07,in,CH,3CA3D70A,  1.999999955E-02
vegeflux,vegeflux07,in,DX,453B8000,  3.000000000E+03
vegeflux,vegeflux07,in,DZ8W,42700000,  6.000000000E+01
vegeflux,vegeflux07,in,QC,00000000,  0.000000000E+00
vegeflux,vegeflux07,in,QSFC,3C271DE7,  1.020000037E-02
vegeflux,vegeflux07,in,PSFC,47BD7400,  9.700000000E+04
vegeflux,vegeflux07,in,SH2O_+1,3E800000,  2.500000000E-01
vegeflux,vegeflux07,in,SH2O_+2,3E800000,  2.500000000E-01
vegeflux,vegeflux07,in,SH2O_+3,3E800000,  2.500000000E-01
vegeflux,vegeflux07,in,SH2O_+4,3E800000,  2.500000000E-01
vegeflux,vegeflux07,in,JULIAN,43340000,  1.800000000E+02
vegeflux,vegeflux07,in,SWDOWN,442F0000,  7.000000000E+02
vegeflux,vegeflux07,in,PRCP,00000000,  0.000000000E+00
vegeflux,vegeflux07,in,FB,00000000,  0.000000000E+00
vegeflux,vegeflux07,in,FSR,00000000,  0.000000000E+00
vegeflux,vegeflux07,in,P_HVT,41A00000,  2.000000000E+01
vegeflux,vegeflux07,in,P_DLEAF,3D23D70A,  3.999999911E-02
vegeflux,vegeflux07,in,P_CBIOM,3CA3D70A,  1.999999955E-02
vegeflux,vegeflux07,in,P_C3PSN,3F800000,  1.000000000E+00
vegeflux,vegeflux07,in,P_KC25,41F00000,  3.000000000E+01
vegeflux,vegeflux07,in,P_AKC,40066666,  2.099999905E+00
vegeflux,vegeflux07,in,P_KO25,46EA6000,  3.000000000E+04
vegeflux,vegeflux07,in,P_AKO,3F99999A,  1.200000048E+00
vegeflux,vegeflux07,in,P_AVCMX,4019999A,  2.400000095E+00
vegeflux,vegeflux07,in,P_VCMX25,42700000,  6.000000000E+01
vegeflux,vegeflux07,in,P_BP,44FA0000,  2.000000000E+03
vegeflux,vegeflux07,in,P_MP,41100000,  9.000000000E+00
vegeflux,vegeflux07,in,P_QE25,3D75C28F,  5.999999866E-02
vegeflux,vegeflux07,in,P_FOLNMX,3FC00000,  1.500000000E+00
vegeflux,vegeflux07,out,EAH,452D4034,  2.772012695E+03
vegeflux,vegeflux07,out,TAH,4394B1F5,  2.973902893E+02
vegeflux,vegeflux07,out,TV,4394BD53,  2.974790955E+02
vegeflux,vegeflux07,out,TG,43943383,  2.964024353E+02
vegeflux,vegeflux07,out,CM,3B4C9A2C,  3.121982329E-03
vegeflux,vegeflux07,out,CH,3B7DE336,  3.874016460E-03
vegeflux,vegeflux07,out,TAUXV,BB2A9DE5, -2.603405388E-03
vegeflux,vegeflux07,out,TAUYV,3B2A9DE5,  2.603405388E-03
vegeflux,vegeflux07,out,IRG,BFEEA6A6, -1.864460707E+00
vegeflux,vegeflux07,out,IRC,4290ABFE,  7.233592224E+01
vegeflux,vegeflux07,out,SHG,B98EB8BB, -2.722198551E-04
vegeflux,vegeflux07,out,SHC,4109A85B,  8.603602409E+00
vegeflux,vegeflux07,out,EVG,BA26D0D2, -6.363514112E-04
vegeflux,vegeflux07,out,EVC,41FC63C7,  3.154871941E+01
vegeflux,vegeflux07,out,TR,42081725,  3.402260208E+01
vegeflux,vegeflux07,out,GH,42B7BB12,  9.186537170E+01
vegeflux,vegeflux07,out,T2MV,43938D0D,  2.951019592E+02
vegeflux,vegeflux07,out,PSNSUN,41136A8E,  9.213514328E+00
vegeflux,vegeflux07,out,PSNSHA,41136A8E,  9.213514328E+00
vegeflux,vegeflux07,out,CANHS,432D7D3A,  1.734891663E+02
vegeflux,vegeflux07,out,QSFC,3C933451,  1.796928234E-02
vegeflux,vegeflux07,out,Q2V,3C340E32,  1.098971255E-02
vegeflux,vegeflux07,out,CAH2,3B85DB6B,  4.084994551E-03
vegeflux,vegeflux07,out,CHLEAF,3E0F5C29,  1.400000006E-01
vegeflux,vegeflux07,out,CHUC,347AC266,  2.335378610E-07
vegeflux,vegeflux07,out,RSSUN,439100AD,  2.900052795E+02
vegeflux,vegeflux07,out,RSSHA,439100AD,  2.900052795E+02
vegeflux,vegeflux07,out,SAV,43A00000,  3.200000000E+02
vegeflux,vegeflux07,out,SAG,42B40000,  9.000000000E+01
vegeflux,vegeflux07,out,FSR,00000000,  0.000000000E+00
vegeflux,vegeflux08,in,ISNOW,00000000,                0
vegeflux,vegeflux08,in,NSNOW,00000003,                3
vegeflux,vegeflux08,in,NSOIL,00000004,                4
vegeflux,vegeflux08,in,VEG,00000001,                1
vegeflux,vegeflux08,in,DT,41F00000,  3.000000000E+01
vegeflux,vegeflux08,in,SAV,43A00000,  3.200000000E+02
vegeflux,vegeflux08,in,SAG,42B40000,  9.000000000E+01
vegeflux,vegeflux08,in,LWDN,43B18000,  3.550000000E+02
vegeflux,vegeflux08,in,UR,40866666,  4.199999809E+00
vegeflux,vegeflux08,in,UU,4059999A,  3.400000095E+00
vegeflux,vegeflux08,in,VV,C0200000, -2.500000000E+00
vegeflux,vegeflux08,in,SFCTMP,439A0000,  3.080000000E+02
vegeflux,vegeflux08,in,THAIR,439AB333,  3.093999939E+02
vegeflux,vegeflux08,in,QAIR,3B83126F,  4.000000190E-03
vegeflux,vegeflux08,in,EAIR,44200000,  6.400000000E+02
vegeflux,vegeflux08,in,RHOAIR,3F8CCCCD,  1.100000024E+00
vegeflux,vegeflux08,in,SNOWH,00000000,  0.000000000E+00
vegeflux,vegeflux08,in,VAI,3F19999A,  6.000000238E-01
vegeflux,vegeflux08,in,GAMMAV,42820000,  6.500000000E+01
vegeflux,vegeflux08,in,GAMMAG,42820000,  6.500000000E+01
vegeflux,vegeflux08,in,FWET,3DF5C28F,  1.199999973E-01
vegeflux,vegeflux08,in,LAISUN,3EB33333,  3.499999940E-01
vegeflux,vegeflux08,in,LAISHA,3E800000,  2.500000000E-01
vegeflux,vegeflux08,in,CWP,40400000,  3.000000000E+00
vegeflux,vegeflux08,in,DZSNSO_-2,3DCCCCCD,  1.000000015E-01
vegeflux,vegeflux08,in,STC_-2,43988000,  3.050000000E+02
vegeflux,vegeflux08,in,DF_-2,3FACCCCD,  1.350000024E+00
vegeflux,vegeflux08,in,DZSNSO_-1,3DCCCCCD,  1.000000015E-01
vegeflux,vegeflux08,in,STC_-1,43988000,  3.050000000E+02
vegeflux,vegeflux08,in,DF_-1,3FACCCCD,  1.350000024E+00
vegeflux,vegeflux08,in,DZSNSO_+0,3DCCCCCD,  1.000000015E-01
vegeflux,vegeflux08,in,STC_+0,43988000,  3.050000000E+02
vegeflux,vegeflux08,in,DF_+0,3FACCCCD,  1.350000024E+00
vegeflux,vegeflux08,in,DZSNSO_+1,3DCCCCCD,  1.000000015E-01
vegeflux,vegeflux08,in,STC_+1,43988000,  3.050000000E+02
vegeflux,vegeflux08,in,DF_+1,3FACCCCD,  1.350000024E+00
vegeflux,vegeflux08,in,DZSNSO_+2,3E99999A,  3.000000119E-01
vegeflux,vegeflux08,in,STC_+2,43988000,  3.050000000E+02
vegeflux,vegeflux08,in,DF_+2,3FACCCCD,  1.350000024E+00
vegeflux,vegeflux08,in,DZSNSO_+3,3F19999A,  6.000000238E-01
vegeflux,vegeflux08,in,STC_+3,43988000,  3.050000000E+02
vegeflux,vegeflux08,in,DF_+3,3FACCCCD,  1.350000024E+00
vegeflux,vegeflux08,in,DZSNSO_+4,3F800000,  1.000000000E+00
vegeflux,vegeflux08,in,STC_+4,43988000,  3.050000000E+02
vegeflux,vegeflux08,in,DF_+4,3FACCCCD,  1.350000024E+00
vegeflux,vegeflux08,in,ZLVL,41F00000,  3.000000000E+01
vegeflux,vegeflux08,in,ZPD,40D66666,  6.699999809E+00
vegeflux,vegeflux08,in,Z0M,3F800000,  1.000000000E+00
vegeflux,vegeflux08,in,FVEG,3E6147AE,  2.199999988E-01
vegeflux,vegeflux08,in,Z0MG,3C23D70A,  9.999999776E-03
vegeflux,vegeflux08,in,EMV,3F733333,  9.499999881E-01
vegeflux,vegeflux08,in,EMG,3F75C28F,  9.599999785E-01
vegeflux,vegeflux08,in,CANLIQ,3CA3D70A,  1.999999955E-02
vegeflux,vegeflux08,in,FSNO,00000000,  0.000000000E+00
vegeflux,vegeflux08,in,CANICE,00000000,  0.000000000E+00
vegeflux,vegeflux08,in,RSSUN,43480000,  2.000000000E+02
vegeflux,vegeflux08,in,RSSHA,43C80000,  4.000000000E+02
vegeflux,vegeflux08,in,RSURF,451C4000,  2.500000000E+03
vegeflux,vegeflux08,in,LATHEAV,4A193900,  2.510400000E+06
vegeflux,vegeflux08,in,LATHEAG,4A193900,  2.510400000E+06
vegeflux,vegeflux08,in,PARSUN,43820000,  2.600000000E+02
vegeflux,vegeflux08,in,PARSHA,42700000,  6.000000000E+01
vegeflux,vegeflux08,in,IGS,3F800000,  1.000000000E+00
vegeflux,vegeflux08,in,FOLN,3F800000,  1.000000000E+00
vegeflux,vegeflux08,in,CO2AIR,42180000,  3.800000000E+01
vegeflux,vegeflux08,in,O2AIR,469FD800,  2.046000000E+04
vegeflux,vegeflux08,in,BTRAN,3F4CCCCD,  8.000000119E-01
vegeflux,vegeflux08,in,SFCPRS,47BD7400,  9.700000000E+04
vegeflux,vegeflux08,in,RHSUR,3EB33333,  3.499999940E-01
vegeflux,vegeflux08,in,Q2,3C271DE7,  1.020000037E-02
vegeflux,vegeflux08,in,PAHV,00000000,  0.000000000E+00
vegeflux,vegeflux08,in,PAHG,00000000,  0.000000000E+00
vegeflux,vegeflux08,in,EAH,442F0000,  7.000000000E+02
vegeflux,vegeflux08,in,TAH,439A8000,  3.090000000E+02
vegeflux,vegeflux08,in,TV,439C8000,  3.130000000E+02
vegeflux,vegeflux08,in,TG,439E0000,  3.160000000E+02
vegeflux,vegeflux08,in,CM,3CA3D70A,  1.999999955E-02
vegeflux,vegeflux08,in,CH,3CA3D70A,  1.999999955E-02
vegeflux,vegeflux08,in,DX,453B8000,  3.000000000E+03
vegeflux,vegeflux08,in,DZ8W,42700000,  6.000000000E+01
vegeflux,vegeflux08,in,QC,00000000,  0.000000000E+00
vegeflux,vegeflux08,in,QSFC,3C271DE7,  1.020000037E-02
vegeflux,vegeflux08,in,PSFC,47BD7400,  9.700000000E+04
vegeflux,vegeflux08,in,SH2O_+1,3E800000,  2.500000000E-01
vegeflux,vegeflux08,in,SH2O_+2,3E800000,  2.500000000E-01
vegeflux,vegeflux08,in,SH2O_+3,3E800000,  2.500000000E-01
vegeflux,vegeflux08,in,SH2O_+4,3E800000,  2.500000000E-01
vegeflux,vegeflux08,in,JULIAN,43340000,  1.800000000E+02
vegeflux,vegeflux08,in,SWDOWN,442F0000,  7.000000000E+02
vegeflux,vegeflux08,in,PRCP,00000000,  0.000000000E+00
vegeflux,vegeflux08,in,FB,00000000,  0.000000000E+00
vegeflux,vegeflux08,in,FSR,00000000,  0.000000000E+00
vegeflux,vegeflux08,in,P_HVT,41A00000,  2.000000000E+01
vegeflux,vegeflux08,in,P_DLEAF,3D23D70A,  3.999999911E-02
vegeflux,vegeflux08,in,P_CBIOM,3CA3D70A,  1.999999955E-02
vegeflux,vegeflux08,in,P_C3PSN,3F800000,  1.000000000E+00
vegeflux,vegeflux08,in,P_KC25,41F00000,  3.000000000E+01
vegeflux,vegeflux08,in,P_AKC,40066666,  2.099999905E+00
vegeflux,vegeflux08,in,P_KO25,46EA6000,  3.000000000E+04
vegeflux,vegeflux08,in,P_AKO,3F99999A,  1.200000048E+00
vegeflux,vegeflux08,in,P_AVCMX,4019999A,  2.400000095E+00
vegeflux,vegeflux08,in,P_VCMX25,42700000,  6.000000000E+01
vegeflux,vegeflux08,in,P_BP,44FA0000,  2.000000000E+03
vegeflux,vegeflux08,in,P_MP,41100000,  9.000000000E+00
vegeflux,vegeflux08,in,P_QE25,3D75C28F,  5.999999866E-02
vegeflux,vegeflux08,in,P_FOLNMX,3FC00000,  1.500000000E+00
vegeflux,vegeflux08,out,EAH,444FBEDF,  8.309823608E+02
vegeflux,vegeflux08,out,TAH,439B51C4,  3.106387939E+02
vegeflux,vegeflux08,out,TV,43A04193,  3.205122986E+02
vegeflux,vegeflux08,out,TG,439B1F0A,  3.102424927E+02
vegeflux,vegeflux08,out,CM,3CCF9949,  2.534164675E-02
vegeflux,vegeflux08,out,CH,3E07ECEA,  1.327396929E-01
vegeflux,vegeflux08,out,TAUXV,BECBCF63, -3.980666101E-01
vegeflux,vegeflux08,out,TAUYV,3E95DC41,  2.926960289E-01
vegeflux,vegeflux08,out,IRG,C269E92F, -5.847771835E+01
vegeflux,vegeflux08,out,IRC,42665420,  5.758215332E+01
vegeflux,vegeflux08,out,SHG,BFACC6EA, -1.349820375E+00
vegeflux,vegeflux08,out,SHC,42A5B2E0,  8.284936523E+01
vegeflux,vegeflux08,out,EVG,41047A85,  8.279911995E+00
vegeflux,vegeflux08,out,EVC,429B4FB3,  7.765566254E+01
vegeflux,vegeflux08,out,TR,41013D50,  8.077468872E+00
vegeflux,vegeflux08,out,GH,430D8C31,  1.415476227E+02
vegeflux,vegeflux08,out,T2MV,439ACCCA,  3.095999146E+02
vegeflux,vegeflux08,out,PSNSUN,4011EE8A,  2.280184269E+00
vegeflux,vegeflux08,out,PSNSHA,4011EE8A,  2.280184269E+00
vegeflux,vegeflux08,out,CANHS,42BBABB0,  9.383532715E+01
vegeflux,vegeflux08,out,QSFC,3BAF2C7B,  5.345878657E-03
vegeflux,vegeflux08,out,Q2V,3BA0B98E,  4.904932342E-03
vegeflux,vegeflux08,out,CAH2,3EA75799,  3.268401921E-01
vegeflux,vegeflux08,out,CHLEAF,3D0E1CD4,  3.469546139E-02
vegeflux,vegeflux08,out,CHUC,3B49FEB6,  3.082198557E-03
vegeflux,vegeflux08,out,RSSUN,45163D47,  2.403829834E+03
vegeflux,vegeflux08,out,RSSHA,45163D47,  2.403829834E+03
vegeflux,vegeflux08,out,SAV,43A00000,  3.200000000E+02
vegeflux,vegeflux08,out,SAG,42B40000,  9.000000000E+01
vegeflux,vegeflux08,out,FSR,00000000,  0.000000000E+00
vegeflux,vegeflux09,in,ISNOW,FFFFFFFE,               -2
vegeflux,vegeflux09,in,NSNOW,00000003,                3
vegeflux,vegeflux09,in,NSOIL,00000004,                4
vegeflux,vegeflux09,in,VEG,00000001,                1
vegeflux,vegeflux09,in,DT,41F00000,  3.000000000E+01
vegeflux,vegeflux09,in,SAV,43A00000,  3.200000000E+02
vegeflux,vegeflux09,in,SAG,42B40000,  9.000000000E+01
vegeflux,vegeflux09,in,LWDN,43B18000,  3.550000000E+02
vegeflux,vegeflux09,in,UR,40866666,  4.199999809E+00
vegeflux,vegeflux09,in,UU,4059999A,  3.400000095E+00
vegeflux,vegeflux09,in,VV,C0200000, -2.500000000E+00
vegeflux,vegeflux09,in,SFCTMP,43860000,  2.680000000E+02
vegeflux,vegeflux09,in,THAIR,43868CCD,  2.691000061E+02
vegeflux,vegeflux09,in,QAIR,3B2A64C3,  2.600000007E-03
vegeflux,vegeflux09,in,EAIR,43AF0000,  3.500000000E+02
vegeflux,vegeflux09,in,RHOAIR,3FA66666,  1.299999952E+00
vegeflux,vegeflux09,in,SNOWH,3F1EB852,  6.200000048E-01
vegeflux,vegeflux09,in,VAI,40600000,  3.500000000E+00
vegeflux,vegeflux09,in,GAMMAV,42940000,  7.400000000E+01
vegeflux,vegeflux09,in,GAMMAG,42940000,  7.400000000E+01
vegeflux,vegeflux09,in,FWET,3DF5C28F,  1.199999973E-01
vegeflux,vegeflux09,in,LAISUN,3FB33333,  1.399999976E+00
vegeflux,vegeflux09,in,LAISHA,40066666,  2.099999905E+00
vegeflux,vegeflux09,in,CWP,40400000,  3.000000000E+00
vegeflux,vegeflux09,in,DZSNSO_-2,3DCCCCCD,  1.000000015E-01
vegeflux,vegeflux09,in,STC_-2,43928000,  2.930000000E+02
vegeflux,vegeflux09,in,DF_-2,3FACCCCD,  1.350000024E+00
vegeflux,vegeflux09,in,DZSNSO_-1,3E6147AE,  2.199999988E-01
vegeflux,vegeflux09,in,STC_-1,43864000,  2.685000000E+02
vegeflux,vegeflux09,in,DF_-1,3E75C28F,  2.399999946E-01
vegeflux,vegeflux09,in,DZSNSO_+0,3ECCCCCD,  4.000000060E-01
vegeflux,vegeflux09,in,STC_+0,4387999A,  2.712000122E+02
vegeflux,vegeflux09,in,DF_+0,3E9EB852,  3.100000024E-01
vegeflux,vegeflux09,in,DZSNSO_+1,3DCCCCCD,  1.000000015E-01
vegeflux,vegeflux09,in,STC_+1,43928000,  2.930000000E+02
vegeflux,vegeflux09,in,DF_+1,3FACCCCD,  1.350000024E+00
vegeflux,vegeflux09,in,DZSNSO_+2,3E99999A,  3.000000119E-01
vegeflux,vegeflux09,in,STC_+2,43928000,  2.930000000E+02
vegeflux,vegeflux09,in,DF_+2,3FACCCCD,  1.350000024E+00
vegeflux,vegeflux09,in,DZSNSO_+3,3F19999A,  6.000000238E-01
vegeflux,vegeflux09,in,STC_+3,43928000,  2.930000000E+02
vegeflux,vegeflux09,in,DF_+3,3FACCCCD,  1.350000024E+00
vegeflux,vegeflux09,in,DZSNSO_+4,3F800000,  1.000000000E+00
vegeflux,vegeflux09,in,STC_+4,43928000,  2.930000000E+02
vegeflux,vegeflux09,in,DF_+4,3FACCCCD,  1.350000024E+00
vegeflux,vegeflux09,in,ZLVL,41F00000,  3.000000000E+01
vegeflux,vegeflux09,in,ZPD,40D66666,  6.699999809E+00
vegeflux,vegeflux09,in,Z0M,3F800000,  1.000000000E+00
vegeflux,vegeflux09,in,FVEG,3F47AE14,  7.799999714E-01
vegeflux,vegeflux09,in,Z0MG,3B03126F,  2.000000095E-03
vegeflux,vegeflux09,in,EMV,3F733333,  9.499999881E-01
vegeflux,vegeflux09,in,EMG,3F75C28F,  9.599999785E-01
vegeflux,vegeflux09,in,CANLIQ,00000000,  0.000000000E+00
vegeflux,vegeflux09,in,FSNO,3F7AE148,  9.800000191E-01
vegeflux,vegeflux09,in,CANICE,3EE66666,  4.499999881E-01
vegeflux,vegeflux09,in,RSSUN,43480000,  2.000000000E+02
vegeflux,vegeflux09,in,RSSHA,43C80000,  4.000000000E+02
vegeflux,vegeflux09,in,RSURF,42B40000,  9.000000000E+01
vegeflux,vegeflux09,in,LATHEAV,4A2D9580,  2.844000000E+06
vegeflux,vegeflux09,in,LATHEAG,4A2D9580,  2.844000000E+06
vegeflux,vegeflux09,in,PARSUN,43820000,  2.600000000E+02
vegeflux,vegeflux09,in,PARSHA,42700000,  6.000000000E+01
vegeflux,vegeflux09,in,IGS,3F800000,  1.000000000E+00
vegeflux,vegeflux09,in,FOLN,3F800000,  1.000000000E+00
vegeflux,vegeflux09,in,CO2AIR,42180000,  3.800000000E+01
vegeflux,vegeflux09,in,O2AIR,469FD800,  2.046000000E+04
vegeflux,vegeflux09,in,BTRAN,3F4CCCCD,  8.000000119E-01
vegeflux,vegeflux09,in,SFCPRS,47BD7400,  9.700000000E+04
vegeflux,vegeflux09,in,RHSUR,3F6B851F,  9.200000167E-01
vegeflux,vegeflux09,in,Q2,3C271DE7,  1.020000037E-02
vegeflux,vegeflux09,in,PAHV,00000000,  0.000000000E+00
vegeflux,vegeflux09,in,PAHG,00000000,  0.000000000E+00
