phase,run,case,column,k,first_step,cu_used,dt_s,rho_kg_m3,dz_m,temperature_k,qrcuten,qscuten,qicuten,qccuten,qv,qc,qr,qi,qs,qg,qh,qndrop_per_kg,qnr_per_kg,qni_per_kg,qns_per_kg,qng_per_kg,qnh_per_kg,qnn_per_kg,qvolg_m3_per_kg,qvolh_m3_per_kg,rainnc,rainncv,snownc,snowncv,graupelnc,graupelncv,hailnc,hailncv,sr,ice_surface_export
after,1,5,5,7,1,0, 5.0000000000000000E-001, 1.0740000009536743E+000, 3.4100000000000000E+002, 2.6000000000000000E+002, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 8.3500007167458534E-003, 0.0000000000000000E+000, 1.0243668220937252E-003, 2.2800013539381325E-004, 7.2602875297889113E-004, 1.0893981670960784E-003, 1.2544255005195737E-003, 0.0000000000000000E+000, 1.5651747131347656E+002, 3.8742584228515625E+001, 1.1102852783203125E+003, 3.4685763549804688E+002, 2.3373217773437500E+002, 4.5000000000000000E+008, 2.2695794541505165E-006, 1.5297872550945613E-006, 2.5000000000000000E-001, 0.0000000000000000E+000, 1.5000000596046448E-001, 0.0000000000000000E+000, 9.9999994039535522E-002, 0.0000000000000000E+000, 7.9999998211860657E-002, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000
after,1,6,6,7,1,0, 5.0000000000000000E-001, 1.0799999237060547E+000, 3.4300000000000000E+002, 2.6000000000000000E+002, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 8.3500007167458534E-003, 0.0000000000000000E+000, 9.3261747679207474E-005, 2.7891765057574958E-005, 6.5081134380307049E-005, 7.4502160714473575E-005, 5.5894161050673574E-005, 0.0000000000000000E+000, 1.4782135009765625E+003, 4.9243490600585938E+002, 1.0341469726562500E+004, 2.2735012207031250E+003, 1.0431848144531250E+003, 4.5000000000000000E+008, 1.4327338249131572E-007, 6.5757838285662729E-008, 2.6003369688987732E-001, 3.3715776226017624E-005, 1.6000147163867950E-001, 1.4742641951670521E-006, 1.1000914126634598E-001, 9.1404981503728777E-006, 9.0008005499839783E-002, 8.0066047303262167E-006, 5.5230426788330078E-001, 9.0969371058235993E-007
after,1,1,1,8,1,0, 5.0000000000000000E-001, 1.0149999856948853E+000, 3.4600000000000000E+002, 2.6000000000000000E+002, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 8.4000006318092346E-003, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 4.5000000000000000E+008, 0.0000000000000000E+000, 0.0000000000000000E+000, 2.1000000834465027E-001, 0.0000000000000000E+000, 1.0999999940395355E-001, 0.0000000000000000E+000, 6.0000002384185791E-002, 0.0000000000000000E+000, 3.9999999105930328E-002, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000
after,1,2,2,8,1,0, 5.0000000000000000E-001, 1.0210000276565552E+000, 3.4800000000000000E+002, 2.6000000000000000E+002, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 8.4000006318092346E-003, 1.4999955601524562E-004, 2.9953874764032662E-004, 1.1999013804597780E-004, 2.3994091316126287E-004, 3.1934058642946184E-004, 2.0946748554706573E-004, 4.9121728000000000E+007, 2.6029265136718750E+003, 2.5463009375000000E+005, 6.2941931152343750E+002, 1.8180130004882812E+002, 2.0103305816650391E+001, 4.0087811200000000E+008, 4.4693746303892112E-007, 2.2803556021244731E-007, 2.2000014781951904E-001, 1.4551397953255218E-007, 1.2000001221895218E-001, 7.0846986055528305E-009, 7.0000074803829193E-002, 7.1547461288901104E-008, 5.0000041723251343E-002, 4.3139760208532607E-008, 8.3683425188064575E-001, 3.2176328268462839E-009
after,1,3,3,8,1,0, 5.0000000000000000E-001, 1.0269999504089355E+000, 3.5000000000000000E+002, 2.6000000000000000E+002, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 8.4000006318092346E-003, 9.9986893474124372E-005, 5.9921765932813287E-004, 1.4997861580923200E-004, 3.9994643884710968E-004, 6.9960037944838405E-004, 7.9940038267523050E-004, 2.9834914550781250E+003, 2.0023288574218750E+003, 4.9725346679687500E+003, 1.3358490234375000E+004, 5.2628085937500000E+003, 3.5784160156250000E+003, 4.5000000000000000E+008, 1.5753489606140647E-006, 1.0714660447774804E-006, 2.3000046610832214E-001, 4.6847063117638754E-007, 1.3000001013278961E-001, 1.5213977633266040E-008, 8.0000095069408417E-002, 9.8418148297696462E-008, 6.0000155121088028E-002, 1.5753204252177966E-007, 5.7882732152938843E-001, 6.2975278325438921E-009
after,1,4,4,8,1,0, 5.0000000000000000E-001, 1.0329999923706055E+000, 3.5200000000000000E+002, 2.6000000000000000E+002, 4.0000002627493814E-005, 3.0000001061125658E-005, 2.0000001313746907E-005, 2.4000000848900527E-005, 8.4000006318092346E-003, 2.4999984816531651E-005, 5.9990419686073437E-005, 3.6999208532506600E-005, 6.4997911977116019E-005, 0.0000000000000000E+000, 0.0000000000000000E+000, 2.9999990000000000E+007, 7.9998664062500000E+004, 1.4999884375000000E+005, 5.9999574218750000E+004, 0.0000000000000000E+000, 0.0000000000000000E+000, 4.5000000000000000E+008, 0.0000000000000000E+000, 0.0000000000000000E+000, 2.4003668129444122E-001, 3.6676843592431396E-005, 1.4001050591468811E-001, 1.0508960258448496E-005, 9.0000003576278687E-002, 0.0000000000000000E+000, 7.0000000298023224E-002, 0.0000000000000000E+000, 2.8652846813201904E-001, 4.6750137698836625E-006
after,1,5,5,8,1,0, 5.0000000000000000E-001, 1.0390000343322754E+000, 3.5400000000000000E+002, 2.6000000000000000E+002, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 8.4000006318092346E-003, 0.0000000000000000E+000, 1.0563348187133670E-003, 2.3199999122880399E-004, 7.4402720201760530E-004, 1.1163833551108837E-003, 1.2764036655426025E-003, 0.0000000000000000E+000, 1.3874839782714844E+002, 3.3887435913085938E+001, 9.7806323242187500E+002, 3.0555346679687500E+002, 2.0444442749023438E+002, 4.5000000000000000E+008, 2.3257987322722329E-006, 1.5565897228952963E-006, 2.5000000000000000E-001, 0.0000000000000000E+000, 1.5000000596046448E-001, 0.0000000000000000E+000, 9.9999994039535522E-002, 0.0000000000000000E+000, 7.9999998211860657E-002, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000
after,1,6,6,8,1,0, 5.0000000000000000E-001, 1.0449999570846558E+000, 3.5600000000000000E+002, 2.6000000000000000E+002, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 8.4000006318092346E-003, 0.0000000000000000E+000, 1.3385852798819542E-004, 4.0398037526756525E-005, 9.4268209068104625E-005, 1.0738120181486011E-004, 8.0484358477406204E-005, 0.0000000000000000E+000, 1.5215317382812500E+003, 5.0789334106445312E+002, 1.0668294921875000E+004, 2.3419191894531250E+003, 1.0734429931640625E+003, 4.5000000000000000E+008, 2.0650232102070731E-007, 9.4687479190724844E-008, 2.6003369688987732E-001, 3.3715776226017624E-005, 1.6000147163867950E-001, 1.4742641951670521E-006, 1.1000914126634598E-001, 9.1404981503728777E-006, 9.0008005499839783E-002, 8.0066047303262167E-006, 5.5230426788330078E-001, 9.0969371058235993E-007
after,1,1,1,9,1,0, 5.0000000000000000E-001, 9.8000001907348633E-001, 3.5900000000000000E+002, 2.6000000000000000E+002, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 8.4500005468726158E-003, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 4.5000000000000000E+008, 0.0000000000000000E+000, 0.0000000000000000E+000, 2.1000000834465027E-001, 0.0000000000000000E+000, 1.0999999940395355E-001, 0.0000000000000000E+000, 6.0000002384185791E-002, 0.0000000000000000E+000, 3.9999999105930328E-002, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000
after,1,2,2,9,1,0, 5.0000000000000000E-001, 9.8600000143051147E-001, 3.6100000000000000E+002, 2.6000000000000000E+002, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 8.4500005468726158E-003, 1.2528972001746297E-004, 2.4973662220872939E-004, 1.0021313937613741E-004, 2.0035431953147054E-004, 2.6612772489897907E-004, 1.7442213720642030E-004, 4.1029768000000000E+007, 2.5535895996093750E+003, 2.1266512500000000E+005, 6.1762469482421875E+002, 1.7833190917968750E+002, 1.9712484359741211E+001, 4.0896995200000000E+008, 3.8564724036405096E-007, 1.9660006955746212E-007, 2.2000014781951904E-001, 1.4551397953255218E-007, 1.2000001221895218E-001, 7.0846986055528305E-009, 7.0000074803829193E-002, 7.1547461288901104E-008, 5.0000041723251343E-002, 4.3139760208532607E-008, 8.3683425188064575E-001, 3.2176328268462839E-009
after,1,3,3,9,1,0, 5.0000000000000000E-001, 9.9200004339218140E-001, 3.6300000000000000E+002, 2.6000000000000000E+002, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 8.4500005468726158E-003, 8.3503109635785222E-005, 4.9930636305361986E-004, 1.2524868361651897E-004, 3.3398781670257449E-004, 5.8354344218969345E-004, 6.6667207283899188E-004, 2.0773608398437500E+003, 1.3556009521484375E+003, 3.4622763671875000E+003, 9.0490468750000000E+003, 3.3883291015625000E+003, 2.3686103515625000E+003, 4.5000000000000000E+008, 1.2493766234911163E-006, 8.7368425738532096E-007, 2.3000046610832214E-001, 4.6847063117638754E-007, 1.3000001013278961E-001, 1.5213977633266040E-008, 8.0000095069408417E-002, 9.8418148297696462E-008, 6.0000155121088028E-002, 1.5753204252177966E-007, 5.7882732152938843E-001, 6.2975278325438921E-009
after,1,4,4,9,1,0, 5.0000000000000000E-001, 9.9800002574920654E-001, 3.6500000000000000E+002, 2.6000000000000000E+002, 3.9341080992016941E-005, 2.9670540243387222E-005, 1.9670540496008471E-005, 2.3670540031162091E-005, 8.4500005468726158E-003, 2.4176328224712051E-005, 5.6688091717660427E-005, 3.5845539969159290E-005, 6.2525410612579435E-005, 0.0000000000000000E+000, 0.0000000000000000E+000, 2.9999986000000000E+007, 7.9997828125000000E+004, 1.4999850000000000E+005, 5.9999445312500000E+004, 0.0000000000000000E+000, 0.0000000000000000E+000, 4.5000000000000000E+008, 0.0000000000000000E+000, 0.0000000000000000E+000, 2.4003668129444122E-001, 3.6676843592431396E-005, 1.4001050591468811E-001, 1.0508960258448496E-005, 9.0000003576278687E-002, 0.0000000000000000E+000, 7.0000000298023224E-002, 0.0000000000000000E+000, 2.8652846813201904E-001, 4.6750137698836625E-006
after,1,5,5,9,1,0, 5.0000000000000000E-001, 1.0040000677108765E+000, 3.6700000000000000E+002, 2.6000000000000000E+002, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 8.4500005468726158E-003, 0.0000000000000000E+000, 1.0883042123168707E-003, 2.3599980340804905E-004, 7.6202570926398039E-004, 1.1433685431256890E-003, 1.2983820633962750E-003, 0.0000000000000000E+000, 1.2377939605712891E+002, 2.9847936630249023E+001, 8.6736096191406250E+002, 2.7097128295898438E+002, 1.8007638549804688E+002, 4.5000000000000000E+008, 2.3820175556465983E-006, 1.5833926454433822E-006, 2.5000000000000000E-001, 0.0000000000000000E+000, 1.5000000596046448E-001, 0.0000000000000000E+000, 9.9999994039535522E-002, 0.0000000000000000E+000, 7.9999998211860657E-002, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000
after,1,6,6,9,1,0, 5.0000000000000000E-001, 1.0099999904632568E+000, 3.6900000000000000E+002, 2.6000000000000000E+002, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 8.4500005468726158E-003, 0.0000000000000000E+000, 2.1313194338290486E-006, 6.3597305199891707E-008, 1.4955169547192781E-007, 1.0004669093177654E-006, 8.6781199115648633E-007, 0.0000000000000000E+000, 8.7518091201782227E+000, 4.0503320097923279E-001, 8.5720701217651367E+000, 7.7742943763732910E+000, 4.3942360877990723E+000, 4.5000000000000000E+008, 1.9239747572896704E-009, 1.0209553202855659E-009, 2.6003369688987732E-001, 3.3715776226017624E-005, 1.6000147163867950E-001, 1.4742641951670521E-006, 1.1000914126634598E-001, 9.1404981503728777E-006, 9.0008005499839783E-002, 8.0066047303262167E-006, 5.5230426788330078E-001, 9.0969371058235993E-007
after,1,1,1,10,1,0, 5.0000000000000000E-001, 9.4499999284744263E-001, 3.7200000000000000E+002, 2.6000000000000000E+002, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 8.5000004619359970E-003, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 4.5000000000000000E+008, 0.0000000000000000E+000, 0.0000000000000000E+000, 2.1000000834465027E-001, 0.0000000000000000E+000, 1.0999999940395355E-001, 0.0000000000000000E+000, 6.0000002384185791E-002, 0.0000000000000000E+000, 3.9999999105930328E-002, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000
after,1,2,2,10,1,0, 5.0000000000000000E-001, 9.5099997520446777E-001, 3.7400000000000000E+002, 2.6000000000000000E+002, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 8.5000004619359970E-003, 7.3012204666156322E-005, 1.4542267308570445E-004, 5.8394743973622099E-005, 1.1673805420286953E-004, 1.5493840328417718E-004, 1.0149082663701847E-004, 2.3909972000000000E+007, 2.2920324707031250E+003, 1.2392254687500000E+005, 5.5442529296875000E+002, 1.6004992675781250E+002, 1.7685276031494141E+001, 4.2608979200000000E+008, 2.3276966487628670E-007, 1.1859492587973364E-007, 2.2000014781951904E-001, 1.4551397953255218E-007, 1.2000001221895218E-001, 7.0846986055528305E-009, 7.0000074803829193E-002, 7.1547461288901104E-008, 5.0000041723251343E-002, 4.3139760208532607E-008, 8.3683425188064575E-001, 3.2176328268462839E-009
after,1,3,3,10,1,0, 5.0000000000000000E-001, 9.5700001716613770E-001, 3.7600000000000000E+002, 2.6000000000000000E+002, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 8.5000004619359970E-003, 4.8656533181201667E-005, 2.9046068084426224E-004, 7.2979149990715086E-005, 1.9459934264887124E-004, 3.3968957723118365E-004, 3.8804227369837463E-004, 1.0197382812500000E+003, 6.4920721435546875E+002, 1.6995509033203125E+003, 4.3356044921875000E+003, 1.5467974853515625E+003, 1.1096048583984375E+003, 4.5000000000000000E+008, 6.9317388806666713E-007, 4.9746330432753894E-007, 2.3000046610832214E-001, 4.6847063117638754E-007, 1.3000001013278961E-001, 1.5213977633266040E-008, 8.0000095069408417E-002, 9.8418148297696462E-008, 6.0000155121088028E-002, 1.5753204252177966E-007, 5.7882732152938843E-001, 6.2975278325438921E-009
after,1,4,4,10,1,0, 5.0000000000000000E-001, 9.6299999952316284E-001, 3.7800000000000000E+002, 2.6000000000000000E+002, 3.7947011151118204E-005, 2.8973505322937854E-005, 1.8973505575559102E-005, 2.2973505110712722E-005, 8.5000004619359970E-003, 2.2433743652072735E-005, 4.9721355026122183E-005, 3.3406147849746048E-005, 5.7298278989037499E-005, 0.0000000000000000E+000, 0.0000000000000000E+000, 2.9999988000000000E+007, 7.9998023437500000E+004, 1.4999859375000000E+005, 5.9999476562500000E+004, 0.0000000000000000E+000, 0.0000000000000000E+000, 4.4999996800000000E+008, 0.0000000000000000E+000, 0.0000000000000000E+000, 2.4003668129444122E-001, 3.6676843592431396E-005, 1.4001050591468811E-001, 1.0508960258448496E-005, 9.0000003576278687E-002, 0.0000000000000000E+000, 7.0000000298023224E-002, 0.0000000000000000E+000, 2.8652846813201904E-001, 4.6750137698836625E-006
after,1,5,5,10,1,0, 5.0000000000000000E-001, 9.6899998188018799E-001, 3.8000000000000000E+002, 2.6000000000000000E+002, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 8.5000004619359970E-003, 0.0000000000000000E+000, 1.1201960733160377E-003, 2.3999967379495502E-004, 7.8002415830269456E-004, 1.1703532654792070E-003, 1.3203603448346257E-003, 0.0000000000000000E+000, 1.1105041503906250E+002, 2.6456415176391602E+001, 7.7384887695312500E+002, 2.4175866699218750E+002, 1.5961666870117188E+002, 4.5000000000000000E+008, 2.4382359242736129E-006, 1.6101955679914681E-006, 2.5000000000000000E-001, 0.0000000000000000E+000, 1.5000000596046448E-001, 0.0000000000000000E+000, 9.9999994039535522E-002, 0.0000000000000000E+000, 7.9999998211860657E-002, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000
after,1,6,6,10,1,0, 5.0000000000000000E-001, 9.7500002384185791E-001, 3.8200000000000000E+002, 2.6000000000000000E+002, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 8.5000004619359970E-003, 0.0000000000000000E+000, 2.8446342912502587E-004, 8.5029801994096488E-005, 1.9841373432427645E-004, 2.2719911066815257E-004, 1.7045919958036393E-004, 0.0000000000000000E+000, 1.6251253662109375E+003, 5.4136444091796875E+002, 1.1369076171875000E+004, 2.4995170898437500E+003, 1.1468961181640625E+003, 4.5000000000000000E+008, 4.3692136841855245E-007, 2.0054024219007260E-007, 2.6003369688987732E-001, 3.3715776226017624E-005, 1.6000147163867950E-001, 1.4742641951670521E-006, 1.1000914126634598E-001, 9.1404981503728777E-006, 9.0008005499839783E-002, 8.0066047303262167E-006, 5.5230426788330078E-001, 9.0969371058235993E-007
after,1,1,1,11,1,0, 5.0000000000000000E-001, 9.0999996662139893E-001, 3.8500000000000000E+002, 2.6000000000000000E+002, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 8.5500003769993782E-003, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 4.5000003200000000E+008, 0.0000000000000000E+000, 0.0000000000000000E+000, 2.1000000834465027E-001, 0.0000000000000000E+000, 1.0999999940395355E-001, 0.0000000000000000E+000, 6.0000002384185791E-002, 0.0000000000000000E+000, 3.9999999105930328E-002, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000
after,1,2,2,11,1,0, 5.0000000000000000E-001, 9.1599994897842407E-001, 3.8700000000000000E+002, 2.6000000000000000E+002, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 8.5500003769993782E-003, 2.9684504625038244E-005, 5.9129652072442695E-005, 2.3740374672343023E-005, 4.7460183850489557E-005, 6.2994935433380306E-005, 4.1262715967604890E-005, 9.7210570000000000E+006, 1.8823710937500000E+003, 5.0381070312500000E+004, 4.5533044433593750E+002, 1.3143457031250000E+002, 1.4521710395812988E+001, 4.4027884800000000E+008, 9.8251391023040924E-008, 5.0055994904596446E-008, 2.2000014781951904E-001, 1.4551397953255218E-007, 1.2000001221895218E-001, 7.0846986055528305E-009, 7.0000074803829193E-002, 7.1547461288901104E-008, 5.0000041723251343E-002, 4.3139760208532607E-008, 8.3683425188064575E-001, 3.2176328268462839E-009
